evaluation_id,candidate_sk,technology_sk,location_sk,application_date_sk,years_of_experience,code_challenge_score,technical_interview_score,is_hired
695,695,17,112,20180218,2,7,7,1
696,696,107,20,20210302,7,7,5,0
697,697,45,55,20210907,5,3,1,0
698,698,19,70,20190718,26,7,9,1
699,699,106,46,20210512,17,8,3,0
700,700,66,45,20200201,28,2,10,0
701,701,163,144,20220614,16,5,0,0
702,702,41,153,20201207,30,10,10,1
703,703,48,203,20210706,20,7,9,1
704,704,17,220,20181005,2,9,8,1
705,705,164,47,20180903,10,1,6,0
706,706,51,80,20190920,7,10,9,1
707,707,60,140,20220410,26,9,4,0
708,708,27,213,20180829,19,2,9,0
709,709,46,225,20190808,18,0,1,0
710,710,85,209,20190811,23,8,1,0
711,711,47,21,20210530,23,0,5,0
712,712,25,102,20190728,11,2,0,0
713,713,66,82,20200222,25,8,6,0
714,714,53,152,20210503,2,3,6,0
715,715,36,133,20210820,23,6,6,0
716,716,68,144,20191218,18,1,6,0
717,717,15,93,20180924,7,4,3,0
718,718,102,148,20200307,24,3,2,0
719,719,11,50,20200528,12,0,8,0
720,720,82,164,20190907,10,8,9,1
721,721,125,137,20210307,30,0,10,0
722,722,28,39,20210828,28,3,5,0
723,723,133,183,20220227,23,5,2,0
724,724,98,60,20180823,9,10,9,1
725,725,40,211,20191121,13,5,10,0
726,726,60,129,20180304,10,6,9,0
727,727,117,93,20191230,18,1,2,0
728,728,9,78,20180815,14,9,0,0
729,729,78,14,20201102,27,5,6,0
730,730,18,120,20190329,2,10,9,1
731,731,165,123,20220203,27,9,0,0
732,732,55,193,20200225,16,5,6,0
733,733,16,224,20191028,30,7,7,1
734,734,108,151,20190920,1,9,0,0
735,735,77,160,20180104,1,7,8,1
736,736,151,97,20220227,13,9,7,1
737,737,135,202,20220603,24,0,10,0
738,738,21,183,20210912,3,9,7,1
739,739,19,132,20190119,23,6,0,0
740,740,92,31,20181213,24,8,3,0
741,741,87,96,20200519,30,10,8,1
742,742,150,16,20190922,19,6,4,0
743,743,130,130,20210413,14,4,5,0
744,744,87,215,20180215,21,10,0,0
745,745,152,195,20180630,30,1,2,0
746,746,114,60,20180708,29,8,6,0
747,747,66,37,20190928,0,4,5,0
748,748,43,151,20210503,20,8,6,0
749,749,2,53,20220404,28,8,5,0
750,750,94,115,20180420,12,10,10,1
751,751,145,104,20190417,19,1,3,0
752,752,145,63,20210225,16,0,2,0
753,753,28,29,20200510,26,2,4,0
754,754,42,130,20181111,29,2,9,0
755,755,158,184,20201204,12,8,1,0
756,756,68,216,20210923,0,6,0,0
757,757,120,68,20210831,15,5,1,0
758,758,11,40,20201115,17,8,8,1
759,759,24,13,20210312,6,6,2,0
760,760,34,166,20191024,12,7,2,0
761,761,84,236,20210910,29,4,10,0
762,762,36,220,20191003,20,10,7,1
763,763,4,223,20220424,9,4,2,0
764,764,61,231,20220327,15,5,4,0
765,765,132,167,20180615,21,1,3,0
766,766,74,62,20190212,16,7,1,0
767,767,157,17,20191216,8,8,6,0
768,768,66,209,20181027,29,5,4,0
769,769,163,188,20180722,8,10,6,0
770,770,43,93,20200515,25,1,9,0
771,771,143,215,20220519,11,10,10,1
772,772,77,237,20200212,10,7,6,0
773,773,128,128,20191031,28,9,4,0
774,774,58,219,20211203,15,5,8,0
775,775,48,66,20220204,23,4,6,0
776,776,47,64,20190616,19,8,4,0
777,777,42,141,20211209,20,0,3,0
778,778,23,238,20181027,20,6,10,0
779,779,163,10,20201014,16,0,0,0
780,780,76,7,20180612,27,0,10,0
781,781,137,23,20210404,15,0,8,0
782,782,136,197,20180215,27,5,10,0
783,783,89,74,20200807,14,5,7,0
784,784,131,79,20180814,3,1,1,0
785,785,1,199,20210223,10,3,9,0
786,786,68,208,20181016,14,10,5,0
787,787,160,21,20210113,8,1,5,0
788,788,108,9,20180318,21,1,3,0
789,789,86,87,20191113,4,6,2,0
790,790,35,39,20190918,6,7,1,0
791,791,45,125,20220412,14,5,5,0
792,792,93,40,20220612,11,4,3,0
793,793,26,185,20200610,23,5,4,0
794,794,57,28,20190206,26,10,3,0
795,795,101,215,20191227,5,8,3,0
796,796,61,145,20201024,10,3,0,0
797,797,4,73,20190711,8,3,7,0
798,798,34,13,20210306,8,7,2,0
799,799,21,6,20190926,23,2,3,0
800,800,94,103,20200114,29,7,0,0
801,801,46,215,20180905,2,1,0,0
802,802,19,61,20190726,10,10,1,0
803,803,99,148,20210128,22,7,8,1
804,804,14,3,20200602,28,0,5,0
805,805,28,64,20210307,17,5,0,0
806,806,125,208,20220224,4,1,4,0
807,807,131,34,20220208,24,1,8,0
808,808,131,29,20190321,3,6,0,0
809,809,141,73,20210216,24,8,3,0
810,810,54,29,20211118,23,4,8,0
811,811,60,39,20180903,26,3,3,0
812,812,150,77,20190209,0,6,7,0
813,813,29,78,20220621,17,2,2,0
814,814,147,198,20180716,13,4,8,0
815,815,40,23,20181005,23,8,7,1
816,816,103,45,20190522,6,2,1,0
817,817,92,175,20180923,28,4,2,0
818,818,21,202,20180727,15,3,4,0
819,819,104,220,20211009,10,0,6,0
820,820,133,71,20180915,22,4,7,0
821,821,92,30,20181008,6,0,7,0
822,822,9,67,20191229,3,3,0,0
823,823,81,113,20211216,23,6,5,0
824,824,163,206,20180204,8,8,1,0
825,825,74,96,20180530,6,2,10,0
826,826,149,171,20181010,8,7,4,0
827,827,27,129,20220406,8,3,7,0
828,828,57,174,20210722,16,7,5,0
829,829,52,28,20220420,27,0,10,0
830,830,111,136,20200328,7,6,2,0
831,831,30,223,20181204,5,10,9,1
832,832,5,154,20220609,22,1,0,0
833,833,43,209,20190831,13,2,0,0
834,834,124,175,20211106,24,9,10,1
835,835,82,205,20190323,12,5,6,0
836,836,6,131,20220503,10,10,3,0
837,837,121,36,20220523,12,6,9,0
838,838,10,52,20190326,24,3,4,0
839,839,163,220,20180721,26,3,7,0
840,840,43,78,20210628,12,2,2,0
841,841,58,166,20200827,9,1,6,0
842,842,65,181,20191202,16,2,6,0
843,843,64,105,20191105,21,6,3,0
844,844,42,106,20200214,8,6,7,0
845,845,3,218,20200805,24,6,3,0
846,846,85,228,20201224,27,3,3,0
847,847,4,112,20181020,25,9,5,0
848,848,120,59,20190113,5,10,9,1
849,849,101,166,20180913,9,1,6,0
850,850,5,44,20210122,24,10,8,1
851,851,43,189,20180330,4,4,10,0
852,852,83,100,20210630,25,3,9,0
853,853,35,114,20180329,18,7,2,0
854,854,85,161,20220201,1,10,1,0
855,855,40,43,20220405,25,6,2,0
856,856,38,19,20210524,7,6,5,0
857,857,144,46,20190907,9,10,9,1
858,858,84,117,20200512,5,7,1,0
859,859,41,174,20191009,29,0,9,0
860,860,61,153,20190420,13,2,0,0
861,861,14,207,20220519,20,9,5,0
862,862,9,189,20200529,29,3,5,0
863,863,95,67,20220416,1,6,10,0
864,864,98,42,20200207,2,7,7,1
865,865,60,239,20180218,18,8,6,0
866,866,123,107,20220408,4,3,4,0
867,867,73,31,20210604,16,1,9,0
868,868,103,203,20200211,15,2,3,0
869,869,111,195,20200104,21,5,7,0
870,870,146,178,20211208,1,8,6,0
871,871,107,150,20191208,14,1,9,0
872,872,92,166,20211121,8,4,9,0
873,873,4,131,20191203,13,1,9,0
874,874,51,240,20190825,1,8,9,1
875,875,4,203,20200223,5,6,9,0
876,876,103,5,20200718,4,4,5,0
877,877,77,21,20220525,7,10,4,0
878,878,44,60,20190806,17,10,7,1
879,879,73,139,20210709,17,2,10,0
880,880,37,229,20220110,18,4,6,0
881,881,164,216,20210320,11,8,9,1
882,882,88,133,20210829,20,3,3,0
883,883,43,241,20210827,18,9,7,1
884,884,39,130,20200324,22,6,5,0
885,885,32,219,20180315,30,2,7,0
886,886,47,81,20180821,15,7,3,0
887,887,11,95,20190119,11,7,10,1
888,888,2,222,20211008,4,4,9,0
889,889,85,68,20200712,12,6,3,0
890,890,114,51,20180122,1,10,5,0
891,891,106,162,20200909,16,5,4,0
892,892,130,14,20190324,18,5,7,0
893,893,103,60,20180908,8,3,8,0
894,894,67,61,20180923,7,5,7,0
895,895,73,94,20210128,21,3,1,0
896,896,12,36,20210619,13,0,9,0
897,897,116,237,20201120,9,4,8,0
898,898,98,195,20210430,10,6,6,0
899,899,116,26,20191016,17,3,5,0
900,900,105,148,20200427,25,5,0,0
901,901,14,70,20180328,1,8,3,0
902,902,6,121,20220118,6,10,7,1
903,903,23,49,20220416,0,1,3,0
904,904,151,184,20210217,7,7,0,0
905,905,14,48,20220627,24,9,10,1
906,906,135,28,20180627,21,4,7,0
907,907,127,178,20180408,14,6,6,0
908,908,66,193,20180616,4,0,7,0
909,909,128,160,20210331,30,3,6,0
910,910,140,203,20200512,30,3,0,0
911,911,5,82,20190515,20,2,1,0
912,912,13,69,20180509,5,9,7,1
913,913,164,83,20180511,19,1,0,0
914,914,75,223,20200426,2,4,4,0
915,915,75,13,20210629,27,5,8,0
916,916,14,27,20190518,28,10,9,1
917,917,91,137,20211001,3,8,7,1
918,918,111,54,20211028,12,4,4,0
919,919,43,165,20200924,30,0,6,0
920,920,34,117,20190107,15,1,7,0
921,921,140,1,20190524,22,6,2,0
922,922,109,7,20180922,10,1,5,0
923,923,22,156,20210710,23,9,0,0
924,924,166,107,20210619,9,0,1,0
925,925,117,205,20180417,25,0,2,0
926,926,11,141,20211116,24,6,5,0
927,927,135,93,20190430,1,6,9,0
928,928,145,217,20210128,19,3,0,0
929,929,16,167,20210717,10,4,4,0
930,930,136,161,20220515,13,2,9,0
931,931,153,198,20190225,16,5,7,0
932,932,144,117,20180413,15,7,2,0
933,933,139,149,20191206,21,5,3,0
934,934,6,26,20210821,25,7,4,0
935,935,158,84,20210223,25,6,4,0
936,936,89,225,20180102,27,7,10,1
937,937,2,55,20210622,29,1,3,0
938,938,22,183,20190806,24,0,9,0
939,939,75,108,20180824,28,9,10,1
940,940,110,29,20200718,30,7,2,0
941,941,17,42,20200526,19,7,5,0
942,942,26,20,20210720,20,9,7,1
943,943,105,77,20220414,9,0,4,0
944,944,167,76,20190614,14,3,4,0
945,945,97,61,20220622,16,7,7,1
946,946,19,238,20200424,13,0,3,0
947,947,72,32,20190223,13,0,2,0
948,948,4,133,20180604,1,5,2,0
949,949,152,231,20200826,10,5,4,0
950,950,97,15,20200101,7,8,0,0
951,951,21,65,20200123,14,10,8,1
952,952,91,172,20190725,29,10,7,1
953,953,20,196,20191030,20,7,3,0
954,954,97,79,20200905,10,3,2,0
955,955,138,86,20210319,17,3,3,0
956,956,158,154,20210902,10,1,3,0
957,957,97,239,20200506,24,7,6,0
958,958,165,102,20200621,30,5,1,0
959,959,82,153,20181219,16,9,9,1
960,960,126,39,20180211,5,0,1,0
961,961,156,40,20210521,25,1,8,0
962,962,91,157,20200929,9,9,0,0
963,963,142,186,20220226,14,0,3,0
964,964,10,175,20191020,19,8,2,0
965,965,121,48,20210724,15,7,5,0
966,966,150,156,20180118,3,7,2,0
967,967,70,161,20181223,20,1,9,0
968,968,165,92,20191127,10,10,2,0
969,969,39,20,20201224,3,9,6,0
970,970,128,203,20201120,30,1,8,0
971,971,165,236,20200716,29,0,4,0
972,972,33,165,20190830,12,5,10,0
973,973,1,184,20210104,5,2,10,0
974,974,100,61,20210519,23,4,10,0
975,975,9,170,20180731,26,5,10,0
976,976,92,122,20180224,24,1,0,0
977,977,13,75,20210313,19,6,0,0
978,978,139,172,20200828,27,8,2,0
979,979,85,47,20220617,18,6,5,0
980,980,41,64,20220216,4,5,10,0
981,981,33,81,20180312,10,3,4,0
982,982,97,28,20191007,18,2,3,0
983,983,53,20,20190412,14,2,0,0
984,984,138,209,20210622,22,8,5,0
985,985,163,223,20210623,30,1,1,0
986,986,105,25,20220302,25,7,1,0
987,987,80,199,20190725,7,5,10,0
988,988,29,115,20191123,24,4,0,0
989,989,161,242,20220511,19,0,2,0
990,990,137,240,20191126,22,5,5,0
991,991,150,34,20220408,14,4,5,0
992,992,9,162,20190710,29,1,10,0
993,993,55,113,20200227,22,9,5,0
994,994,50,235,20180602,27,10,7,1
995,995,121,123,20200531,29,0,7,0
996,996,145,223,20200426,9,9,9,1
997,997,130,199,20200401,8,6,10,0
998,998,119,165,20180612,6,2,0,0
999,999,98,56,20220206,28,0,9,0
1000,1000,114,33,20210528,11,0,5,0
1001,1001,43,76,20211008,26,8,4,0
1002,1002,9,39,20210425,29,10,3,0
1003,1003,86,232,20190105,27,2,6,0
1004,1004,17,241,20201215,30,8,2,0
1005,1005,145,22,20190418,9,6,2,0
1006,1006,92,51,20201104,17,2,2,0
1007,1007,20,203,20190415,28,3,1,0
1008,1008,63,119,20220130,26,6,8,0
1009,1009,59,223,20200319,3,7,9,1
1010,1010,94,89,20210824,18,8,2,0
1011,1011,77,243,20201122,3,7,4,0
1012,1012,132,244,20201007,0,1,0,0
1013,1013,33,50,20181008,28,0,1,0
1014,1014,46,72,20220603,23,9,1,0
1015,1015,14,144,20190828,13,1,10,0
1016,1016,117,73,20220407,22,4,10,0
1017,1017,35,193,20200326,25,10,8,1
1018,1018,54,122,20200530,10,6,1,0
1019,1019,104,118,20180604,29,2,9,0
1020,1020,66,165,20200707,13,10,2,0
1021,1021,76,106,20200322,9,6,8,0
1022,1022,152,33,20210627,11,10,0,0
1023,1023,106,215,20180705,23,3,0,0
1024,1024,165,136,20191010,21,10,3,0
1025,1025,74,38,20190705,15,0,2,0
1026,1026,163,186,20200315,29,8,5,0
1027,1027,30,183,20210218,17,4,8,0
1028,1028,149,138,20210526,14,7,4,0
1029,1029,58,188,20190918,23,1,2,0
1030,1030,30,218,20200708,11,8,7,1
1031,1031,71,134,20190919,16,10,8,1
1032,1032,99,109,20180706,17,5,5,0
1033,1033,145,54,20200620,7,9,3,0
1034,1034,5,56,20191005,24,6,9,0
1035,1035,89,198,20180507,28,1,3,0
1036,1036,35,61,20200903,29,5,1,0
1037,1037,50,170,20220327,25,9,7,1
1038,1038,148,242,20220613,25,5,5,0
1039,1039,156,113,20200504,0,5,5,0
1040,1040,41,92,20210912,14,7,1,0
1041,1041,43,127,20200423,11,2,3,0
1042,1042,129,110,20200202,0,6,4,0
1043,1043,143,234,20190914,9,8,0,0
1044,1044,132,145,20201201,21,7,5,0
1045,1045,89,225,20180806,7,8,4,0
1046,1046,168,78,20210803,22,10,2,0
1047,1047,60,43,20200420,21,6,0,0
1048,1048,127,123,20210803,19,3,6,0
1049,1049,162,105,20210518,29,2,9,0
1050,1050,15,185,20220506,3,10,8,1
1051,1051,88,131,20200625,25,4,5,0
1052,1052,52,61,20191105,17,8,9,1
1053,1053,116,72,20190812,21,1,5,0
1054,1054,63,37,20180903,28,5,9,0
1055,1055,5,138,20210611,5,4,3,0
1056,1056,164,79,20200105,11,1,8,0
1057,1057,3,40,20210207,26,3,9,0
1058,1058,15,85,20190308,27,6,9,0
1059,1059,127,214,20190709,29,6,1,0
1060,1060,63,52,20210811,20,1,5,0
1061,1061,133,202,20200813,7,3,8,0
1062,1062,140,190,20190422,22,2,3,0
1063,1063,22,126,20190313,17,10,1,0
1064,1064,97,120,20211208,16,9,4,0
1065,1065,6,202,20211111,29,1,10,0
1066,1066,81,141,20211007,15,9,9,1
1067,1067,83,47,20200105,1,5,0,0
1068,1068,25,36,20210204,28,2,9,0
1069,1069,63,16,20180629,6,5,9,0
1070,1070,143,147,20201213,6,3,0,0
1071,1071,14,156,20200518,0,9,2,0
1072,1072,24,206,20220504,20,1,4,0
1073,1073,84,94,20190919,5,3,7,0
1074,1074,49,104,20201224,24,8,7,1
1075,1075,55,236,20210126,21,6,2,0
1076,1076,46,59,20210726,22,7,2,0
1077,1077,161,171,20210325,0,1,4,0
1078,1078,64,209,20200909,1,3,4,0
1079,1079,158,190,20180312,7,4,0,0
1080,1080,46,213,20190421,5,3,9,0
1081,1081,130,193,20191025,15,3,3,0
1082,1082,124,96,20190122,25,6,3,0
1083,1083,160,105,20200302,15,6,9,0
1084,1084,89,214,20190601,5,1,2,0
1085,1085,107,210,20201213,20,7,0,0
1086,1086,85,63,20190705,17,10,0,0
1087,1087,162,38,20201211,5,10,7,1
1088,1088,115,20,20200811,29,8,4,0
1089,1089,72,59,20211003,28,0,4,0
1090,1090,74,189,20190331,17,5,6,0
1091,1091,111,208,20181023,11,3,6,0
1092,1092,61,30,20220214,18,8,6,0
1093,1093,131,137,20190807,7,4,5,0
1094,1094,23,88,20200624,19,4,8,0
1095,1095,144,70,20220321,9,0,4,0
1096,1096,44,100,20211108,5,4,7,0
1097,1097,119,132,20211016,29,7,8,1
1098,1098,162,43,20211111,10,3,9,0
1099,1099,139,187,20200414,26,7,9,1
1100,1100,149,58,20201022,24,8,10,1
1101,1101,101,50,20201023,30,6,3,0
1102,1102,41,97,20190730,7,4,0,0
1103,1103,58,1,20211209,28,1,10,0
1104,1104,55,17,20210327,24,6,10,0
1105,1105,122,41,20181001,5,4,10,0
1106,1106,18,134,20180429,10,9,3,0
1107,1107,133,11,20200914,3,5,9,0
1108,1108,80,56,20180224,13,2,6,0
1109,1109,42,115,20180109,18,8,9,1
1110,1110,61,230,20181202,9,9,0,0
1111,1111,81,234,20180502,2,4,6,0
1112,1112,32,210,20190304,5,6,6,0
1113,1113,116,223,20191115,11,2,0,0
1114,1114,9,53,20180704,19,5,4,0
1115,1115,119,7,20181125,21,0,5,0
1116,1116,109,174,20210504,4,5,8,0
1117,1117,41,78,20190130,20,10,0,0
1118,1118,90,30,20200825,27,5,2,0
1119,1119,35,175,20181222,4,7,6,0
1120,1120,12,74,20210529,17,2,7,0
1121,1121,99,85,20191010,19,5,6,0
1122,1122,136,77,20210808,28,8,5,0
1123,1123,106,209,20181019,2,5,10,0
1124,1124,125,142,20201220,3,6,3,0
1125,1125,115,56,20180902,23,7,7,1
1126,1126,135,120,20200323,7,10,2,0
1127,1127,111,136,20180530,17,9,6,0
1128,1128,111,110,20210612,10,8,2,0
1129,1129,96,64,20211014,22,9,2,0
1130,1130,25,180,20210821,2,7,5,0
1131,1131,153,103,20210927,23,8,0,0
1132,1132,88,95,20190223,19,4,9,0
1133,1133,52,150,20220102,13,3,8,0
1134,1134,145,226,20211118,17,10,9,1
1135,1135,97,213,20201015,16,10,7,1
1136,1136,99,106,20201112,26,6,10,0
1137,1137,115,14,20220529,11,7,9,1
1138,1138,34,79,20191018,11,10,6,0
1139,1139,121,124,20200327,8,7,0,0
1140,1140,94,124,20200615,14,2,0,0
1141,1141,64,193,20191019,24,8,5,0
1142,1142,27,155,20200122,20,4,10,0
1143,1143,42,21,20211202,14,8,7,1
1144,1144,66,159,20210105,20,3,5,0
1145,1145,164,128,20200919,16,4,0,0
1146,1146,36,65,20200216,1,7,3,0
1147,1147,31,70,20210713,7,10,5,0
1148,1148,14,142,20190325,16,7,3,0
1149,1149,66,39,20190523,8,6,7,0
1150,1150,13,134,20191025,12,5,3,0
1151,1151,66,176,20220512,15,3,3,0
1152,1152,42,120,20200328,14,8,7,1
1153,1153,85,45,20180901,0,6,4,0
1154,1154,117,157,20200121,30,7,10,1
1155,1155,69,107,20210906,5,4,9,0
1156,1156,39,134,20180216,27,1,9,0
1157,1157,57,60,20181205,25,3,0,0
1158,1158,63,215,20201211,16,9,9,1
1159,1159,159,72,20191012,8,9,3,0
1160,1160,118,237,20211223,17,6,3,0
1161,1161,55,71,20200226,30,3,6,0
1162,1162,128,213,20210925,16,10,1,0
1163,1163,7,202,20190918,25,5,6,0
1164,1164,157,142,20220331,29,7,3,0
1165,1165,96,198,20200622,28,10,3,0
1166,1166,126,184,20190514,5,4,2,0
1167,1167,140,30,20210125,15,10,2,0
1168,1168,126,2,20190415,20,0,2,0
1169,1169,49,170,20210226,12,9,3,0
1170,1170,12,159,20201219,27,4,7,0
1171,1171,140,1,20180329,29,0,7,0
1172,1172,160,136,20191017,5,10,1,0
1173,1173,46,239,20220616,19,7,5,0
1174,1174,50,104,20220517,26,6,0,0
1175,1175,137,139,20180215,13,5,8,0
1176,1176,14,209,20191004,5,8,3,0
1177,1177,73,9,20190826,10,1,6,0
1178,1178,98,149,20190917,3,6,7,0
1179,1179,60,109,20190912,12,10,3,0
1180,1180,23,37,20220519,29,3,6,0
1181,1181,42,169,20220211,12,2,10,0
1182,1182,20,184,20210716,25,4,3,0
1183,1183,163,217,20180204,30,1,2,0
1184,1184,90,230,20201229,8,10,8,1
1185,1185,155,93,20191227,4,2,0,0
1186,1186,103,184,20211012,15,4,10,0
1187,1187,156,214,20180222,0,0,9,0
1188,1188,106,92,20180109,5,0,5,0
1189,1189,161,96,20180307,24,0,6,0
1190,1190,164,101,20210612,20,4,9,0
1191,1191,64,122,20191205,21,1,6,0
1192,1192,145,162,20220619,2,1,3,0
1193,1193,40,38,20200114,25,7,8,1
1194,1194,132,76,20191008,23,8,6,0
1195,1195,136,168,20211214,25,9,0,0
1196,1196,134,56,20180303,11,8,3,0
1197,1197,118,217,20211212,16,4,0,0
1198,1198,156,225,20180628,9,2,10,0
1199,1199,130,77,20220302,30,2,8,0
1200,1200,81,226,20210822,26,6,7,0
1201,1201,4,240,20180411,29,10,1,0
1202,1202,65,85,20201008,18,2,3,0
1203,1203,94,161,20200111,15,1,5,0
1204,1204,156,96,20210903,6,4,0,0
1205,1205,19,217,20180414,20,4,6,0
1206,1206,151,209,20210503,30,4,2,0
1207,1207,157,28,20210304,5,7,6,0
1208,1208,102,18,20190502,15,4,8,0
1209,1209,95,18,20190911,8,0,0,0
1210,1210,87,138,20181028,17,10,10,1
1211,1211,9,213,20200913,3,8,4,0
1212,1212,5,170,20180416,6,7,3,0
1213,1213,5,155,20200622,10,3,8,0
1214,1214,131,80,20200110,13,0,1,0
1215,1215,89,62,20211030,18,10,7,1
1216,1216,42,163,20200914,14,9,8,1
1217,1217,116,42,20220304,17,6,2,0
1218,1218,162,232,20220413,1,8,2,0
1219,1219,114,210,20200621,15,9,0,0
1220,1220,28,164,20181230,27,6,10,0
1221,1221,102,106,20200915,17,4,10,0
1222,1222,143,181,20200106,26,3,5,0
1223,1223,73,195,20181207,15,2,10,0
1224,1224,90,97,20211222,12,10,7,1
1225,1225,88,2,20210813,24,4,0,0
1226,1226,91,218,20190813,25,9,2,0
1227,1227,109,192,20180211,6,6,4,0
1228,1228,108,244,20181021,14,5,5,0
1229,1229,101,42,20180228,5,3,2,0
1230,1230,69,19,20180716,13,6,5,0
1231,1231,100,157,20191026,25,9,5,0
1232,1232,72,153,20210528,1,9,5,0
1233,1233,58,125,20210101,17,3,7,0
1234,1234,114,164,20200226,9,9,7,1
1235,1235,125,200,20180709,10,6,10,0
1236,1236,14,21,20210831,9,8,7,1
1237,1237,5,210,20220616,9,5,4,0
1238,1238,42,140,20200304,0,7,10,1
1239,1239,125,79,20190418,25,6,5,0
1240,1240,54,237,20210805,13,4,5,0
1241,1241,88,200,20210713,30,2,4,0
1242,1242,123,59,20210319,26,2,7,0
1243,1243,147,158,20190212,24,5,1,0
1244,1244,53,213,20191212,3,8,0,0
1245,1245,45,192,20180703,29,1,10,0
1246,1246,155,130,20181021,6,7,10,1
1247,1247,20,55,20180309,7,7,0,0
1248,1248,46,237,20211014,11,3,0,0
1249,1249,20,92,20200111,21,4,2,0
1250,1250,74,39,20180627,4,4,1,0
1251,1251,82,16,20181226,7,8,4,0
1252,1252,121,125,20190517,7,7,3,0
1253,1253,87,153,20200109,0,3,6,0
1254,1254,151,235,20210615,0,6,8,0
1255,1255,81,233,20180829,13,1,4,0
1256,1256,27,64,20210624,10,0,10,0
1257,1257,155,211,20180502,5,5,3,0
1258,1258,11,2,20220306,21,10,9,1
1259,1259,96,28,20180517,25,2,2,0
1260,1260,31,128,20181029,27,8,7,1
1261,1261,25,80,20200304,16,1,3,0
1262,1262,46,177,20181104,30,2,5,0
1263,1263,112,208,20200329,5,0,0,0
1264,1264,72,149,20200722,3,0,7,0
1265,1265,103,9,20190529,1,0,2,0
1266,1266,42,24,20200323,8,2,1,0
1267,1267,25,221,20220613,19,1,4,0
1268,1268,23,97,20180812,14,5,6,0
1269,1269,119,58,20180804,7,0,10,0
1270,1270,44,231,20180712,25,2,5,0
1271,1271,116,109,20200810,28,6,9,0
1272,1272,49,116,20180706,3,0,10,0
1273,1273,55,178,20200313,29,6,6,0
1274,1274,48,144,20210804,10,8,4,0
1275,1275,13,234,20190417,30,5,9,0
1276,1276,42,130,20191005,18,7,2,0
1277,1277,8,135,20200104,24,9,8,1
1278,1278,116,193,20210226,1,4,10,0
1279,1279,166,95,20220417,1,6,3,0
1280,1280,29,102,20200125,29,6,10,0
1281,1281,64,79,20220111,4,3,7,0
1282,1282,67,15,20180813,1,3,7,0
1283,1283,45,67,20190705,13,4,5,0
1284,1284,11,155,20190523,1,5,9,0
1285,1285,11,147,20190611,1,0,4,0
1286,1286,69,178,20210122,26,7,1,0
1287,1287,100,20,20180129,30,0,0,0
1288,1288,163,185,20190517,23,6,7,0
1289,1289,85,182,20200517,11,7,10,1
1290,1290,86,120,20210109,12,2,7,0
1291,1291,88,34,20200904,10,9,0,0
1292,1292,141,55,20200810,11,3,3,0
1293,1293,9,164,20220529,30,6,4,0
1294,1294,18,88,20180715,6,1,10,0
1295,1295,39,196,20190918,13,8,8,1
1296,1296,66,46,20180727,13,6,8,0
1297,1297,70,141,20200516,16,7,10,1
1298,1298,162,191,20180627,17,2,7,0
1299,1299,168,43,20220414,21,7,5,0
1300,1300,127,130,20180723,26,10,4,0
1301,1301,80,162,20200612,9,4,1,0
1302,1302,116,54,20210312,29,6,4,0
1303,1303,138,181,20220201,10,3,6,0
1304,1304,46,2,20210227,12,2,5,0
1305,1305,56,110,20210213,27,3,9,0
1306,1306,129,234,20180807,30,4,0,0
1307,1307,152,135,20180222,6,10,1,0
1308,1308,88,130,20211101,29,5,2,0
1309,1309,163,185,20200312,13,6,6,0
1310,1310,37,206,20200501,13,3,3,0
1311,1311,123,127,20201017,6,2,10,0
1312,1312,29,109,20190213,3,3,9,0
1313,1313,18,33,20180607,29,5,2,0
1314,1314,17,50,20220516,15,3,2,0
1315,1315,25,51,20201015,11,10,0,0
1316,1316,47,24,20210915,4,4,1,0
1317,1317,28,123,20200302,16,0,1,0
1318,1318,117,16,20190727,10,2,6,0
1319,1319,26,105,20191118,24,3,7,0
1320,1320,130,166,20200507,15,7,10,1
1321,1321,1,11,20210207,15,7,1,0
1322,1322,113,79,20220520,26,4,6,0
1323,1323,137,117,20180830,22,4,3,0
1324,1324,46,58,20210815,23,2,3,0
1325,1325,155,223,20220324,27,10,0,0
1326,1326,48,63,20180313,13,3,7,0
1327,1327,110,180,20210630,30,4,6,0
1328,1328,30,9,20180626,1,1,4,0
1329,1329,79,162,20180602,19,5,10,0
1330,1330,67,102,20190114,0,0,4,0
1331,1331,95,138,20181019,14,5,9,0
1332,1332,71,2,20200726,25,5,8,0
1333,1333,159,88,20220402,25,4,4,0
1334,1334,9,11,20180905,28,6,10,0
1335,1335,56,30,20200711,29,10,8,1
1336,1336,113,18,20220621,24,0,6,0
1337,1337,132,193,20190119,5,9,6,0
1338,1338,98,94,20181012,24,10,2,0
1339,1339,81,203,20220102,7,5,4,0
1340,1340,63,67,20180609,14,8,4,0
1341,1341,24,176,20200523,20,0,1,0
1342,1342,13,109,20210501,20,5,5,0
1343,1343,89,164,20190130,1,1,4,0
1344,1344,88,180,20211008,22,5,7,0
1345,1345,52,31,20200313,21,6,3,0
1346,1346,75,42,20180224,4,1,2,0
1347,1347,108,244,20220107,10,3,1,0
1348,1348,1,107,20200502,18,8,6,0
1349,1349,50,29,20210219,8,9,8,1
1350,1350,153,172,20210111,7,6,7,0
1351,1351,17,162,20220216,27,4,0,0
1352,1352,139,231,20220422,6,3,2,0
1353,1353,157,219,20200419,19,5,1,0
1354,1354,76,232,20210912,3,2,9,0
1355,1355,112,220,20181208,26,9,1,0
